plantbarcode,experiment,datetime,jobdate,cameralabel,frameid,frame,parameter,roi,frame_avg,yii_avg,npq_avg,yii_std,npq_std,obj_in_frame,unique_roi,gtype,idate,n_roi,n_uniqueroi
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,15,Fp,t120_ALon,0,30.9053,0.25,1.528,0.0506,0.3343,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,15,Fp,t120_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,16,Fmp,t120_ALon,0,41.015,0.25,1.528,0.0506,0.3343,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,16,Fmp,t120_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,17,Fp,t140_ALon,0,31.2522,0.2787,1.4021,0.0517,0.3069,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,17,Fp,t140_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,18,Fmp,t140_ALon,0,43.0947,0.2787,1.4021,0.0517,0.3069,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,18,Fmp,t140_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,19,Fp,t160_ALon,0,31.8938,0.2965,1.2934,0.0529,0.2811,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,19,Fp,t160_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,20,Fmp,t160_ALon,0,45.0709,0.2965,1.2934,0.0529,0.2811,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,20,Fmp,t160_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,21,Fp,t180_ALon,0,32.3246,0.312,1.2114,0.0532,0.2601,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,21,Fp,t180_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,22,Fmp,t180_ALon,0,46.6981,0.312,1.2114,0.0532,0.2601,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,22,Fmp,t180_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,23,Fp,t200_ALon,0,32.5992,0.3216,1.1617,0.0534,0.2503,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,23,Fp,t200_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,24,Fmp,t200_ALon,0,47.7513,0.3216,1.1617,0.0534,0.2503,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,24,Fmp,t200_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,25,Fp,t220_ALon,0,32.7,0.3285,1.1324,0.0545,0.2431,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,25,Fp,t220_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,26,Fmp,t220_ALon,0,48.3834,0.3285,1.1324,0.0545,0.2431,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,26,Fmp,t220_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,27,Fp,t240_ALon,0,32.7794,0.3361,1.1023,0.0551,0.2339,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,27,Fp,t240_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,28,Fmp,t240_ALon,0,49.0535,0.3361,1.1023,0.0551,0.2339,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,28,Fmp,t240_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,29,Fp,t260_ALon,0,32.8267,0.3438,1.0757,0.0549,0.2271,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,29,Fp,t260_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,30,Fmp,t260_ALon,0,49.6811,0.3438,1.0757,0.0549,0.2271,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,30,Fmp,t260_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,31,Fp,t280_ALon,0,32.9311,0.3493,1.0517,0.0557,0.2208,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,31,Fp,t280_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,32,Fmp,t280_ALon,0,50.2521,0.3493,1.0517,0.0557,0.2208,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,32,Fmp,t280_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,33,Fp,t300_ALon,0,33.0794,0.3524,1.033,0.0566,0.2155,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,33,Fp,t300_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,34,Fmp,t300_ALon,0,50.7095,0.3524,1.033,0.0566,0.2155,TRUE,TRUE,AP15,2,2,2
D3,amiRNA_psII,2020-03-11T23:43:34Z,2020-03-12,PSII0,34,Fmp,t300_ALon,1,NA,NA,NA,NA,NA,FALSE,TRUE,AP51,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,1,Fo,FvFm,0,20.9691,0.7843,0,0.035,0,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,1,Fo,FvFm,1,27.7778,0.7298,0,0.0353,0,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,2,Fm,FvFm,0,97.5373,0.7843,0,0.035,0,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,2,Fm,FvFm,1,101.8025,0.7298,0,0.0353,0,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,7,Fp,t40_ALon,0,31.8123,0.6682,0.0215,0.0259,0.0234,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,7,Fp,t40_ALon,1,42.5,0.5796,0.0193,0.0341,0.0213,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,8,Fmp,t40_ALon,0,95.9684,0.6682,0.0215,0.0259,0.0234,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,8,Fmp,t40_ALon,1,100.3272,0.5796,0.0193,0.0341,0.0213,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,9,Fp,t60_ALon,0,49.2576,0.1482,0.6994,0.0351,0.1524,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,9,Fp,t60_ALon,1,67.8519,0.0844,0.3777,0.0327,0.1459,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,10,Fmp,t60_ALon,0,57.8432,0.1482,0.6994,0.0351,0.1524,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,10,Fmp,t60_ALon,1,74.1481,0.0844,0.3777,0.0327,0.1459,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,11,Fp,t80_ALon,0,38.3884,0.1948,1.0598,0.0402,0.1709,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,11,Fp,t80_ALon,1,39.5926,0.0967,1.323,0.0409,0.2322,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,12,Fmp,t80_ALon,0,47.7406,0.1948,1.0598,0.0402,0.1709,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,12,Fmp,t80_ALon,1,43.8025,0.0967,1.323,0.0409,0.2322,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,13,Fp,t100_ALon,0,35.7059,0.2368,1.101,0.0418,0.1935,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,13,Fp,t100_ALon,1,32.8519,0.111,1.756,0.0442,0.2765,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,14,Fmp,t100_ALon,0,46.8481,0.2368,1.101,0.0418,0.1935,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,14,Fmp,t100_ALon,1,36.9815,0.111,1.756,0.0442,0.2765,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,15,Fp,t120_ALon,0,35.1752,0.2728,1.0353,0.0413,0.2076,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,15,Fp,t120_ALon,1,29.7346,0.1249,2.0008,0.0531,0.2897,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,16,Fmp,t120_ALon,0,48.4264,0.2728,1.0353,0.0413,0.2076,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,16,Fmp,t120_ALon,1,34.0062,0.1249,2.0008,0.0531,0.2897,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,17,Fp,t140_ALon,0,35.0663,0.3031,0.9573,0.0397,0.1977,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,17,Fp,t140_ALon,1,27.5123,0.142,2.1899,0.0466,0.3111,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,18,Fmp,t140_ALon,0,50.3371,0.3031,0.9573,0.0397,0.1977,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,18,Fmp,t140_ALon,1,32.0309,0.142,2.1899,0.0466,0.3111,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,19,Fp,t160_ALon,0,32.1907,0.377,0.9048,0.0371,0.182,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,19,Fp,t160_ALon,1,23.9074,0.2157,2.3514,0.0572,0.347,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,20,Fmp,t160_ALon,0,51.6553,0.377,0.9048,0.0371,0.182,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,20,Fmp,t160_ALon,1,30.5,0.2157,2.3514,0.0572,0.347,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,21,Fp,t180_ALon,0,34.7633,0.3362,0.8772,0.0382,0.1632,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,21,Fp,t180_ALon,1,24.5432,0.1625,2.4977,0.0553,0.399,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,22,Fmp,t180_ALon,0,52.326,0.3362,0.8772,0.0382,0.1632,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,22,Fmp,t180_ALon,1,29.3025,0.1625,2.4977,0.0553,0.399,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,23,Fp,t200_ALon,0,34.3135,0.3472,0.8688,0.0382,0.1511,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,23,Fp,t200_ALon,1,23.8457,0.1561,2.6353,0.0583,0.4397,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,24,Fmp,t200_ALon,0,52.4965,0.3472,0.8688,0.0382,0.1511,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,24,Fmp,t200_ALon,1,28.2716,0.1561,2.6353,0.0583,0.4397,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,25,Fp,t220_ALon,0,33.8748,0.3555,0.8676,0.0382,0.143,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,25,Fp,t220_ALon,1,23.1235,0.1635,2.7247,0.0617,0.4779,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,26,Fmp,t220_ALon,0,52.4895,0.3555,0.8676,0.0382,0.143,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,26,Fmp,t220_ALon,1,27.6605,0.1635,2.7247,0.0617,0.4779,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,27,Fp,t240_ALon,0,30.5537,0.42,0.8631,0.0362,0.1405,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,27,Fp,t240_ALon,1,20.537,0.2442,2.7849,0.0563,0.4838,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,28,Fmp,t240_ALon,0,52.5969,0.42,0.8631,0.0362,0.1405,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,28,Fmp,t240_ALon,1,27.1481,0.2442,2.7849,0.0563,0.4838,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,29,Fp,t260_ALon,0,33.154,0.3715,0.861,0.0392,0.139,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,29,Fp,t260_ALon,1,22.0309,0.179,2.8514,0.062,0.5139,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,30,Fmp,t260_ALon,0,52.65,0.3715,0.861,0.0392,0.139,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,30,Fmp,t260_ALon,1,26.7963,0.179,2.8514,0.062,0.5139,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,31,Fp,t280_ALon,0,30.0673,0.4317,0.8559,0.0371,0.1395,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,31,Fp,t280_ALon,1,19.784,0.2505,2.9087,0.06,0.5195,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,32,Fmp,t280_ALon,0,52.7975,0.4317,0.8559,0.0371,0.1395,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,32,Fmp,t280_ALon,1,26.4074,0.2505,2.9087,0.06,0.5195,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,33,Fp,t300_ALon,0,32.8213,0.3795,0.8563,0.04,0.1389,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,33,Fp,t300_ALon,1,21.2901,0.1791,2.9806,0.0613,0.5303,TRUE,TRUE,AP42,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,34,Fmp,t300_ALon,0,52.7815,0.3795,0.8563,0.04,0.1389,TRUE,TRUE,AP19,2,2,2
D4,amiRNA_psII,2020-03-11T23:50:37Z,2020-03-12,PSII0,34,Fmp,t300_ALon,1,25.9444,0.1791,2.9806,0.0613,0.5303,TRUE,TRUE,AP42,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,1,Fo,FvFm,0,41.2084,0.6485,0,0.069,0,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,1,Fo,FvFm,1,16.4983,0.8249,0,0.0201,0,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,2,Fm,FvFm,0,116.3595,0.6485,0,0.069,0,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,2,Fm,FvFm,1,94.2424,0.8249,0,0.0201,0,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,7,Fp,t40_ALon,0,44.6947,0.6108,0.0237,0.0674,0.0215,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,7,Fp,t40_ALon,1,19.8882,0.7837,0.0282,0.0151,0.0241,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,8,Fmp,t40_ALon,0,114.0029,0.6108,0.0237,0.0674,0.0215,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,8,Fmp,t40_ALon,1,91.9056,0.7837,0.0282,0.0151,0.0241,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,9,Fp,t60_ALon,0,56.9309,0.0978,0.8565,0.0372,0.199,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,9,Fp,t60_ALon,1,51.808,0.1526,0.5496,0.0336,0.164,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,10,Fmp,t60_ALon,0,63.1052,0.0978,0.8565,0.0372,0.199,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,10,Fmp,t60_ALon,1,61.1261,0.1526,0.5496,0.0336,0.164,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,11,Fp,t80_ALon,0,41.6473,0.1454,1.4069,0.0424,0.2688,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,11,Fp,t80_ALon,1,34.2342,0.2001,1.212,0.0413,0.2145,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,12,Fmp,t80_ALon,0,48.7383,0.1454,1.4069,0.0424,0.2688,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,12,Fmp,t80_ALon,1,42.8001,0.2001,1.212,0.0413,0.2145,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,13,Fp,t100_ALon,0,38.7255,0.1795,1.4817,0.0445,0.2701,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,13,Fp,t100_ALon,1,29.5599,0.2464,1.4089,0.0449,0.2356,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,14,Fmp,t100_ALon,0,47.2024,0.1795,1.4817,0.0445,0.2701,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,14,Fmp,t100_ALon,1,39.241,0.2464,1.4089,0.0449,0.2356,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,15,Fp,t120_ALon,0,37.5803,0.2079,1.4658,0.0457,0.2547,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,15,Fp,t120_ALon,1,28.061,0.2842,1.4107,0.0447,0.2537,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,16,Fmp,t120_ALon,0,47.441,0.2079,1.4658,0.0457,0.2547,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,16,Fmp,t120_ALon,1,39.2433,0.2842,1.4107,0.0447,0.2537,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,17,Fp,t140_ALon,0,36.735,0.2306,1.4469,0.0463,0.2342,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,17,Fp,t140_ALon,1,27.346,0.3165,1.3627,0.0424,0.2497,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,18,Fmp,t140_ALon,0,47.7359,0.2306,1.4469,0.0463,0.2342,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,18,Fmp,t140_ALon,1,40.0456,0.3165,1.3627,0.0424,0.2497,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,19,Fp,t160_ALon,0,36.091,0.2465,1.4372,0.0469,0.2176,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,19,Fp,t160_ALon,1,26.9772,0.3387,1.3163,0.0409,0.2339,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,20,Fmp,t160_ALon,0,47.8779,0.2465,1.4372,0.0469,0.2176,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,20,Fmp,t160_ALon,1,40.8346,0.3387,1.3163,0.0409,0.2339,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,21,Fp,t180_ALon,0,35.5293,0.2604,1.4302,0.0478,0.2075,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,21,Fp,t180_ALon,1,26.5841,0.3582,1.2801,0.0391,0.2128,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,22,Fmp,t180_ALon,0,47.9895,0.2604,1.4302,0.0478,0.2075,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,22,Fmp,t180_ALon,1,41.445,0.3582,1.2801,0.0391,0.2128,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,23,Fp,t200_ALon,0,35.1257,0.2716,1.4225,0.0487,0.2053,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,23,Fp,t200_ALon,1,26.3217,0.3699,1.2601,0.0391,0.2004,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,24,Fmp,t200_ALon,0,48.1538,0.2716,1.4225,0.0487,0.2053,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,24,Fmp,t200_ALon,1,41.8075,0.3699,1.2601,0.0391,0.2004,TRUE,TRUE,Col-0,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,25,Fp,t220_ALon,0,34.7048,0.2816,1.4208,0.0501,0.209,TRUE,TRUE,AP49,2,2,2
D5,amiRNA_psII,2020-03-11T23:57:38Z,2020-03-12,PSII0,25,Fp,t220_ALon,1,25.9216,0.3827,1.2478,0.0387,0.1899,TRUE,TRUE,Col-0,2,2,2
